Victim_ID,Event_Timepoint,T_minus,behaviour_risk,Engagement_Deviation,Missed_Checkin
V0303,17,3,0.07040000000000002,-0.432,0
V0303,17,2,0.10160000000000001,-0.328,0
V0303,17,1,0.05540000000000003,-0.482,0
V0303,17,0,0.12830000000000003,-0.239,0
V0303,19,7,0.11270000000000002,-0.291,0
V0303,19,6,0.09440000000000003,-0.352,0
V0303,19,5,0.07040000000000002,-0.432,0
V0303,19,4,0.10160000000000001,-0.328,0
V0303,19,3,0.05540000000000003,-0.482,0
V0303,19,2,0.12830000000000003,-0.239,0
V0303,19,1,0.04940000000000003,-0.502,0
V0303,19,0,0.3353,-0.549,1
V0303,20,7,0.09440000000000003,-0.352,0
V0303,20,6,0.07040000000000002,-0.432,0
V0303,20,5,0.10160000000000001,-0.328,0
V0303,20,4,0.05540000000000003,-0.482,0
V0303,20,3,0.12830000000000003,-0.239,0
V0303,20,2,0.04940000000000003,-0.502,0
V0303,20,1,0.3353,-0.549,1
V0303,20,0,0.08990000000000002,-0.367,0
V0303,21,7,0.07040000000000002,-0.432,0
V0303,21,6,0.10160000000000001,-0.328,0
V0303,21,5,0.05540000000000003,-0.482,0
V0303,21,4,0.12830000000000003,-0.239,0
V0303,21,3,0.04940000000000003,-0.502,0
V0303,21,2,0.3353,-0.549,1
V0303,21,1,0.08990000000000002,-0.367,0
V0303,21,0,0.029600000000000043,-0.568,0
V0306,5,4,0.2489,0.163,0
V0306,5,3,0.19970000000000002,-0.001,0
V0306,5,2,0.2267,0.089,0
V0306,5,1,0.248,0.16,0
V0306,5,0,0.1991,-0.003,0
V0306,8,7,0.2489,0.163,0
V0306,8,6,0.19970000000000002,-0.001,0
V0306,8,5,0.2267,0.089,0
V0306,8,4,0.248,0.16,0
V0306,8,3,0.1991,-0.003,0
V0306,8,2,0.272,0.24,0
V0306,8,1,0.15530000000000002,-0.149,0
V0306,8,0,0.1706,-0.098,0
V0306,12,7,0.1991,-0.003,0
V0306,12,6,0.272,0.24,0
V0306,12,5,0.15530000000000002,-0.149,0
V0306,12,4,0.1706,-0.098,0
V0306,12,3,0.13040000000000002,-0.232,0
V0306,12,2,0.1184,-0.272,0
V0306,12,1,0.11090000000000001,-0.297,0
V0306,12,0,0.3647,-0.451,1
V0306,14,7,0.15530000000000002,-0.149,0
V0306,14,6,0.1706,-0.098,0
V0306,14,5,0.13040000000000002,-0.232,0
V0306,14,4,0.1184,-0.272,0
V0306,14,3,0.11090000000000001,-0.297,0
V0306,14,2,0.3647,-0.451,1
V0306,14,1,0.1589,-0.137,0
V0306,14,0,0.13490000000000002,-0.217,0
V0306,17,7,0.1184,-0.272,0
V0306,17,6,0.11090000000000001,-0.297,0
V0306,17,5,0.3647,-0.451,1
V0306,17,4,0.1589,-0.137,0
V0306,17,3,0.13490000000000002,-0.217,0
V0306,17,2,0.11450000000000002,-0.285,0
V0306,17,1,0.08960000000000001,-0.368,0
V0306,17,0,0.1361,-0.213,0
V0306,20,7,0.1589,-0.137,0
V0306,20,6,0.13490000000000002,-0.217,0
V0306,20,5,0.11450000000000002,-0.285,0
V0306,20,4,0.08960000000000001,-0.368,0
V0306,20,3,0.1361,-0.213,0
V0306,20,2,0.4028,-0.324,1
V0306,20,1,0.4316,-0.228,1
V0306,20,0,0.11960000000000001,-0.268,0
V0306,21,7,0.13490000000000002,-0.217,0
V0306,21,6,0.11450000000000002,-0.285,0
V0306,21,5,0.08960000000000001,-0.368,0
V0306,21,4,0.1361,-0.213,0
V0306,21,3,0.4028,-0.324,1
V0306,21,2,0.4316,-0.228,1
V0306,21,1,0.11960000000000001,-0.268,0
V0306,21,0,0.11180000000000002,-0.294,0
V0306,23,7,0.08960000000000001,-0.368,0
V0306,23,6,0.1361,-0.213,0
V0306,23,5,0.4028,-0.324,1
V0306,23,4,0.4316,-0.228,1
V0306,23,3,0.11960000000000001,-0.268,0
V0306,23,2,0.11180000000000002,-0.294,0
V0306,23,1,0.13790000000000002,-0.207,0
V0306,23,0,0.1403,-0.199,0
V0307,10,7,0.227,0.09,0
V0307,10,6,0.2117,0.039,0
V0307,10,5,0.1703,-0.099,0
V0307,10,4,0.1802,-0.066,0
V0307,10,3,0.1544,-0.152,0
V0307,10,2,0.1622,-0.126,0
V0307,10,1,0.2396,0.132,0
V0307,10,0,0.14900000000000002,-0.17,0
V0308,23,7,0.1463,-0.179,0
V0308,23,6,0.1499,-0.167,0
V0308,23,5,0.1589,-0.137,0
V0308,23,4,0.1673,-0.109,0
V0308,23,3,0.11330000000000003,-0.289,0
V0308,23,2,0.1673,-0.109,0
V0308,23,1,0.1208,-0.264,0
V0308,23,0,0.15410000000000001,-0.153,0
V0309,12,7,0.1784,-0.072,0
V0309,12,6,0.2714,0.238,0
V0309,12,5,0.2324,0.108,0
V0309,12,4,0.2525,0.175,0
V0309,12,3,0.2237,0.079,0
V0309,12,2,0.21230000000000002,0.041,0
V0309,12,1,0.263,0.21,0
V0309,12,0,0.224,0.08,0
V0310,4,3,0.167,-0.11,0
V0310,4,2,0.1448,-0.184,0
V0310,4,1,0.1466,-0.178,0
V0310,4,0,0.12890000000000001,-0.237,0
V0311,17,7,0.39949999999999997,-0.335,1
V0311,17,6,0.09980000000000001,-0.334,0
V0311,17,5,0.3947,-0.351,1
V0311,17,4,0.09980000000000001,-0.334,0
V0311,17,3,0.07250000000000001,-0.425,0
V0311,17,2,0.04190000000000002,-0.527,0
V0311,17,1,0.10640000000000001,-0.312,0
V0311,17,0,0.09260000000000002,-0.358,0
V0311,22,7,0.04190000000000002,-0.527,0
V0311,22,6,0.10640000000000001,-0.312,0
V0311,22,5,0.09260000000000002,-0.358,0
V0311,22,4,0.11870000000000001,-0.271,0
V0311,22,3,0.11120000000000002,-0.296,0
V0311,22,2,0.0806,-0.398,0
V0311,22,1,0.04400000000000001,-0.52,0
V0311,22,0,0.07040000000000002,-0.432,0
V0312,15,7,0.13520000000000001,-0.216,0
V0312,15,6,0.3713,-0.429,1
V0312,15,5,0.16910000000000003,-0.103,0
V0312,15,4,0.12140000000000001,-0.262,0
V0312,15,3,0.1466,-0.178,0
V0312,15,2,0.13430000000000003,-0.219,0
V0312,15,1,0.1685,-0.105,0
V0312,15,0,0.2039,0.013,0
V0312,19,7,0.1466,-0.178,0
V0312,19,6,0.13430000000000003,-0.219,0
V0312,19,5,0.1685,-0.105,0
V0312,19,4,0.2039,0.013,0
V0312,19,3,0.10490000000000001,-0.317,0
V0312,19,2,0.16820000000000002,-0.106,0
V0312,19,1,0.1889,-0.037,0
V0312,19,0,0.161,-0.13,0
V0314,9,7,0.1718,-0.094,0
V0314,9,6,0.17750000000000002,-0.075,0
V0314,9,5,0.19940000000000002,-0.002,0
V0314,9,4,0.2225,0.075,0
V0314,9,3,0.20900000000000002,0.03,0
V0314,9,2,0.167,-0.11,0
V0314,9,1,0.4898,-0.034,1
V0314,9,0,0.19970000000000002,-0.001,0
V0314,23,7,0.16340000000000002,-0.122,0
V0314,23,6,0.17930000000000001,-0.069,0
V0314,23,5,0.1547,-0.151,0
V0314,23,4,0.1817,-0.061,0
V0314,23,3,0.16610000000000003,-0.113,0
V0314,23,2,0.14930000000000002,-0.169,0
V0314,23,1,0.12110000000000001,-0.263,0
V0314,23,0,0.098,-0.34,0
V0315,7,6,0.1418,-0.194,0
V0315,7,5,0.16040000000000001,-0.132,0
V0315,7,4,0.1274,-0.242,0
V0315,7,3,0.20420000000000002,0.014,0
V0315,7,2,0.4175,-0.275,1
V0315,7,1,0.11210000000000002,-0.293,0
V0315,7,0,0.1514,-0.162,0
V0315,16,7,0.13340000000000002,-0.222,0
V0315,16,6,0.12860000000000002,-0.238,0
V0315,16,5,0.16010000000000002,-0.133,0
V0315,16,4,0.0782,-0.406,0
V0315,16,3,0.07070000000000001,-0.431,0
V0315,16,2,0.34009999999999996,-0.533,1
V0315,16,1,0.11510000000000002,-0.283,0
V0315,16,0,0.06560000000000002,-0.448,0
V0315,17,7,0.12860000000000002,-0.238,0
V0315,17,6,0.16010000000000002,-0.133,0
V0315,17,5,0.0782,-0.406,0
V0315,17,4,0.07070000000000001,-0.431,0
V0315,17,3,0.34009999999999996,-0.533,1
V0315,17,2,0.11510000000000002,-0.283,0
V0315,17,1,0.06560000000000002,-0.448,0
V0315,17,0,0.08870000000000001,-0.371,0
V0315,18,7,0.16010000000000002,-0.133,0
V0315,18,6,0.0782,-0.406,0
V0315,18,5,0.07070000000000001,-0.431,0
V0315,18,4,0.34009999999999996,-0.533,1
V0315,18,3,0.11510000000000002,-0.283,0
V0315,18,2,0.06560000000000002,-0.448,0
V0315,18,1,0.08870000000000001,-0.371,0
V0315,18,0,0.04670000000000002,-0.511,0
V0315,19,7,0.0782,-0.406,0
V0315,19,6,0.07070000000000001,-0.431,0
V0315,19,5,0.34009999999999996,-0.533,1
V0315,19,4,0.11510000000000002,-0.283,0
V0315,19,3,0.06560000000000002,-0.448,0
V0315,19,2,0.08870000000000001,-0.371,0
V0315,19,1,0.04670000000000002,-0.511,0
V0315,19,0,0.07850000000000001,-0.405,0
V0315,22,7,0.11510000000000002,-0.283,0
V0315,22,6,0.06560000000000002,-0.448,0
V0315,22,5,0.08870000000000001,-0.371,0
V0315,22,4,0.04670000000000002,-0.511,0
V0315,22,3,0.07850000000000001,-0.405,0
V0315,22,2,0.040700000000000014,-0.531,0
V0315,22,1,0.06410000000000002,-0.453,0
V0315,22,0,0.02810000000000004,-0.573,0
V0315,23,7,0.06560000000000002,-0.448,0
V0315,23,6,0.08870000000000001,-0.371,0
V0315,23,5,0.04670000000000002,-0.511,0
V0315,23,4,0.07850000000000001,-0.405,0
V0315,23,3,0.040700000000000014,-0.531,0
V0315,23,2,0.06410000000000002,-0.453,0
V0315,23,1,0.02810000000000004,-0.573,0
V0315,23,0,0.02660000000000004,-0.578,0
V0316,23,7,0.029900000000000038,-0.567,0
V0316,23,6,0.08960000000000001,-0.368,0
V0316,23,5,0.05720000000000003,-0.476,0
V0316,23,4,0.03740000000000002,-0.542,0
V0316,23,3,0.06680000000000003,-0.444,0
V0316,23,2,0.06710000000000002,-0.443,0
V0316,23,1,0.04250000000000001,-0.525,0
V0316,23,0,0.0791,-0.403,0
V0318,15,7,0.17930000000000001,-0.069,0
V0318,15,6,0.2063,0.021,0
V0318,15,5,0.2288,0.096,0
V0318,15,4,0.4598,-0.134,1
V0318,15,3,0.4364,-0.212,1
V0318,15,2,0.08300000000000002,-0.39,0
V0318,15,1,0.1361,-0.213,0
V0318,15,0,0.07340000000000002,-0.422,0
V0318,16,7,0.2063,0.021,0
V0318,16,6,0.2288,0.096,0
V0318,16,5,0.4598,-0.134,1
V0318,16,4,0.4364,-0.212,1
V0318,16,3,0.08300000000000002,-0.39,0
V0318,16,2,0.1361,-0.213,0
V0318,16,1,0.07340000000000002,-0.422,0
V0318,16,0,0.1433,-0.189,0
V0318,17,7,0.2288,0.096,0
V0318,17,6,0.4598,-0.134,1
V0318,17,5,0.4364,-0.212,1
V0318,17,4,0.08300000000000002,-0.39,0
V0318,17,3,0.1361,-0.213,0
V0318,17,2,0.07340000000000002,-0.422,0
V0318,17,1,0.1433,-0.189,0
V0318,17,0,0.1301,-0.233,0
V0318,19,7,0.4364,-0.212,1
V0318,19,6,0.08300000000000002,-0.39,0
V0318,19,5,0.1361,-0.213,0
V0318,19,4,0.07340000000000002,-0.422,0
V0318,19,3,0.1433,-0.189,0
V0318,19,2,0.1301,-0.233,0
V0318,19,1,0.11000000000000001,-0.3,0
V0318,19,0,0.10310000000000001,-0.323,0
V0319,6,5,0.19490000000000002,-0.017,0
V0319,6,4,0.4259,-0.247,1
V0319,6,3,0.16910000000000003,-0.103,0
V0319,6,2,0.1583,-0.139,0
V0319,6,1,0.14240000000000003,-0.192,0
V0319,6,0,0.19160000000000002,-0.028,0
V0319,19,7,0.12680000000000002,-0.244,0
V0319,19,6,0.06410000000000002,-0.453,0
V0319,19,5,0.10010000000000001,-0.333,0
V0319,19,4,0.09020000000000002,-0.366,0
V0319,19,3,0.0368,-0.544,0
V0319,19,2,0.1223,-0.259,0
V0319,19,1,0.06230000000000002,-0.459,0
V0319,19,0,0.09110000000000001,-0.363,0
V0319,20,7,0.06410000000000002,-0.453,0
V0319,20,6,0.10010000000000001,-0.333,0
V0319,20,5,0.09020000000000002,-0.366,0
V0319,20,4,0.0368,-0.544,0
V0319,20,3,0.1223,-0.259,0
V0319,20,2,0.06230000000000002,-0.459,0
V0319,20,1,0.09110000000000001,-0.363,0
V0319,20,0,0.08600000000000002,-0.38,0
V0319,22,7,0.09020000000000002,-0.366,0
V0319,22,6,0.0368,-0.544,0
V0319,22,5,0.1223,-0.259,0
V0319,22,4,0.06230000000000002,-0.459,0
V0319,22,3,0.09110000000000001,-0.363,0
V0319,22,2,0.08600000000000002,-0.38,0
V0319,22,1,0.3533,-0.489,1
V0319,22,0,0.08840000000000002,-0.372,0
V0322,17,7,0.24080000000000001,0.136,0
V0322,17,6,0.20270000000000002,0.009,0
V0322,17,5,0.24050000000000002,0.135,0
V0322,17,4,0.2528,0.176,0
V0322,17,3,0.2324,0.108,0
V0322,17,2,0.16340000000000002,-0.122,0
V0322,17,1,0.2081,0.027,0
V0322,17,0,0.17420000000000002,-0.086,0
V0322,20,7,0.2528,0.176,0
V0322,20,6,0.2324,0.108,0
V0322,20,5,0.16340000000000002,-0.122,0
V0322,20,4,0.2081,0.027,0
V0322,20,3,0.17420000000000002,-0.086,0
V0322,20,2,0.2492,0.164,0
V0322,20,1,0.22490000000000002,0.083,0
V0322,20,0,0.20420000000000002,0.014,0
V0322,22,7,0.16340000000000002,-0.122,0
V0322,22,6,0.2081,0.027,0
V0322,22,5,0.17420000000000002,-0.086,0
V0322,22,4,0.2492,0.164,0
V0322,22,3,0.22490000000000002,0.083,0
V0322,22,2,0.20420000000000002,0.014,0
V0322,22,1,0.1613,-0.129,0
V0322,22,0,0.1688,-0.104,0
V0324,10,7,0.21380000000000002,0.046,0
V0324,10,6,0.22760000000000002,0.092,0
V0324,10,5,0.2381,0.127,0
V0324,10,4,0.266,0.22,0
V0324,10,3,0.24710000000000001,0.157,0
V0324,10,2,0.20900000000000002,0.03,0
V0324,10,1,0.16760000000000003,-0.108,0
V0324,10,0,0.1847,-0.051,0
V0324,21,7,0.1937,-0.021,0
V0324,21,6,0.1862,-0.046,0
V0324,21,5,0.17450000000000002,-0.085,0
V0324,21,4,0.24020000000000002,0.134,0
V0324,21,3,0.22490000000000002,0.083,0
V0324,21,2,0.2006,0.002,0
V0324,21,1,0.1625,-0.125,0
V0324,21,0,0.2093,0.031,0
V0325,18,7,0.1766,-0.078,0
V0325,18,6,0.19490000000000002,-0.017,0
V0325,18,5,0.18980000000000002,-0.034,0
V0325,18,4,0.1865,-0.045,0
V0325,18,3,0.2228,0.076,0
V0325,18,2,0.13730000000000003,-0.209,0
V0325,18,1,0.4757,-0.081,1
V0325,18,0,0.16790000000000002,-0.107,0
V0328,15,7,0.257,0.19,0
V0328,15,6,0.3059,0.353,0
V0328,15,5,0.2399,0.133,0
V0328,15,4,0.2591,0.197,0
V0328,15,3,0.1715,-0.095,0
V0328,15,2,0.1433,-0.189,0
V0328,15,1,0.21380000000000002,0.046,0
V0328,15,0,0.11720000000000001,-0.276,0
V0328,17,7,0.2399,0.133,0
V0328,17,6,0.2591,0.197,0
V0328,17,5,0.1715,-0.095,0
V0328,17,4,0.1433,-0.189,0
V0328,17,3,0.21380000000000002,0.046,0
V0328,17,2,0.11720000000000001,-0.276,0
V0328,17,1,0.2018,0.006,0
V0328,17,0,0.12470000000000002,-0.251,0
V0328,19,7,0.1715,-0.095,0
V0328,19,6,0.1433,-0.189,0
V0328,19,5,0.21380000000000002,0.046,0
V0328,19,4,0.11720000000000001,-0.276,0
V0328,19,3,0.2018,0.006,0
V0328,19,2,0.12470000000000002,-0.251,0
V0328,19,1,0.2003,0.001,0
V0328,19,0,0.11660000000000001,-0.278,0
V0328,22,7,0.11720000000000001,-0.276,0
V0328,22,6,0.2018,0.006,0
V0328,22,5,0.12470000000000002,-0.251,0
V0328,22,4,0.2003,0.001,0
V0328,22,3,0.11660000000000001,-0.278,0
V0328,22,2,0.12920000000000004,-0.236,0
V0328,22,1,0.12200000000000001,-0.26,0
V0328,22,0,0.10640000000000001,-0.312,0
V0330,13,7,0.07340000000000002,-0.422,0
V0330,13,6,0.35240000000000005,-0.492,1
V0330,13,5,0.08960000000000001,-0.368,0
V0330,13,4,0.07580000000000002,-0.414,0
V0330,13,3,0.05390000000000003,-0.487,0
V0330,13,2,0.1169,-0.277,0
V0330,13,1,0.11090000000000001,-0.297,0
V0330,13,0,0.09530000000000002,-0.349,0
V0330,22,7,0.02510000000000004,-0.583,0
V0330,22,6,0.33440000000000003,-0.552,1
V0330,22,5,0.0335,-0.555,0
V0330,22,4,0.0806,-0.398,0
V0330,22,3,0.07700000000000003,-0.41,0
V0330,22,2,0.0383,-0.539,0
V0330,22,1,0.35,-0.5,1
V0330,22,0,0.026900000000000035,-0.577,0
V0331,17,7,0.11660000000000001,-0.278,0
V0331,17,6,0.08930000000000002,-0.369,0
V0331,17,5,0.07160000000000002,-0.428,0
V0331,17,4,0.047000000000000014,-0.51,0
V0331,17,3,0.01940000000000003,-0.602,0
V0331,17,2,0.10400000000000001,-0.32,0
V0331,17,1,0.05300000000000002,-0.49,0
V0331,17,0,0.01580000000000001,-0.614,0
V0331,18,7,0.08930000000000002,-0.369,0
V0331,18,6,0.07160000000000002,-0.428,0
V0331,18,5,0.047000000000000014,-0.51,0
V0331,18,4,0.01940000000000003,-0.602,0
V0331,18,3,0.10400000000000001,-0.32,0
V0331,18,2,0.05300000000000002,-0.49,0
V0331,18,1,0.01580000000000001,-0.614,0
V0331,18,0,0.0338,-0.554,0
V0331,20,7,0.047000000000000014,-0.51,0
V0331,20,6,0.01940000000000003,-0.602,0
V0331,20,5,0.10400000000000001,-0.32,0
V0331,20,4,0.05300000000000002,-0.49,0
V0331,20,3,0.01580000000000001,-0.614,0
V0331,20,2,0.0338,-0.554,0
V0331,20,1,0.3659,-0.447,1
V0331,20,0,0.06470000000000001,-0.451,0
V0331,23,7,0.05300000000000002,-0.49,0
V0331,23,6,0.01580000000000001,-0.614,0
V0331,23,5,0.0338,-0.554,0
V0331,23,4,0.3659,-0.447,1
V0331,23,3,0.06470000000000001,-0.451,0
V0331,23,2,0.0,-0.732,0
V0331,23,1,0.015500000000000014,-0.615,0
V0331,23,0,0.0,-0.673,0
V0332,19,7,0.1208,-0.264,0
V0332,19,6,0.14120000000000002,-0.196,0
V0332,19,5,0.08660000000000001,-0.378,0
V0332,19,4,0.11540000000000002,-0.282,0
V0332,19,3,0.13820000000000002,-0.206,0
V0332,19,2,0.12290000000000001,-0.257,0
V0332,19,1,0.13190000000000002,-0.227,0
V0332,19,0,0.13730000000000003,-0.209,0
V0332,20,7,0.14120000000000002,-0.196,0
V0332,20,6,0.08660000000000001,-0.378,0
V0332,20,5,0.11540000000000002,-0.282,0
V0332,20,4,0.13820000000000002,-0.206,0
V0332,20,3,0.12290000000000001,-0.257,0
V0332,20,2,0.13190000000000002,-0.227,0
V0332,20,1,0.13730000000000003,-0.209,0
V0332,20,0,0.13490000000000002,-0.217,0
V0333,19,7,0.2228,0.076,0
V0333,19,6,0.2036,0.012,0
V0333,19,5,0.2147,0.049,0
V0333,19,4,0.431,-0.23,1
V0333,19,3,0.23270000000000002,0.109,0
V0333,19,2,0.16940000000000002,-0.102,0
V0333,19,1,0.13880000000000003,-0.204,0
V0333,19,0,0.12560000000000002,-0.248,0
V0334,6,5,0.13790000000000002,-0.207,0
V0334,6,4,0.21050000000000002,0.035,0
V0334,6,3,0.2144,0.048,0
V0334,6,2,0.17570000000000002,-0.081,0
V0334,6,1,0.4766,-0.078,1
V0334,6,0,0.2207,0.069,0
V0334,21,7,0.4064,-0.312,1
V0334,21,6,0.19820000000000002,-0.006,0
V0334,21,5,0.18530000000000002,-0.049,0
V0334,21,4,0.14,-0.2,0
V0334,21,3,0.09230000000000002,-0.359,0
V0334,21,2,0.4904,-0.032,1
V0334,21,1,0.14090000000000003,-0.197,0
V0334,21,0,0.08390000000000002,-0.387,0
V0335,1,0,0.1709,-0.097,0
V0335,11,7,0.10820000000000002,-0.306,0
V0335,11,6,0.10310000000000001,-0.323,0
V0335,11,5,0.161,-0.13,0
V0335,11,4,0.1322,-0.226,0
V0335,11,3,0.09110000000000001,-0.363,0
V0335,11,2,0.08540000000000002,-0.382,0
V0335,11,1,0.030200000000000032,-0.566,0
V0335,11,0,0.10910000000000002,-0.303,0
V0335,22,7,0.1685,-0.105,0
V0335,22,6,0.10130000000000002,-0.329,0
V0335,22,5,0.158,-0.14,0
V0335,22,4,0.1829,-0.057,0
V0335,22,3,0.24230000000000002,0.141,0
V0335,22,2,0.22340000000000002,0.078,0
V0335,22,1,0.1802,-0.066,0
V0335,22,0,0.1847,-0.051,0
V0338,13,7,0.1781,-0.073,0
V0338,13,6,0.2513,0.171,0
V0338,13,5,0.19940000000000002,-0.002,0
V0338,13,4,0.17270000000000002,-0.091,0
V0338,13,3,0.164,-0.12,0
V0338,13,2,0.1511,-0.163,0
V0338,13,1,0.12200000000000001,-0.26,0
V0338,13,0,0.1988,-0.004,0
V0338,18,7,0.1511,-0.163,0
V0338,18,6,0.12200000000000001,-0.26,0
V0338,18,5,0.1988,-0.004,0
V0338,18,4,0.1433,-0.189,0
V0338,18,3,0.134,-0.22,0
V0338,18,2,0.1718,-0.094,0
V0338,18,1,0.17300000000000001,-0.09,0
V0338,18,0,0.16790000000000002,-0.107,0
V0338,23,7,0.1718,-0.094,0
V0338,23,6,0.17300000000000001,-0.09,0
V0338,23,5,0.16790000000000002,-0.107,0
V0338,23,4,0.1346,-0.218,0
V0338,23,3,0.1265,-0.245,0
V0338,23,2,0.4175,-0.275,1
V0338,23,1,0.1595,-0.135,0
V0338,23,0,0.16760000000000003,-0.108,0
V0340,9,7,0.1763,-0.079,0
V0340,9,6,0.15230000000000002,-0.159,0
V0340,9,5,0.1361,-0.213,0
V0340,9,4,0.1907,-0.031,0
V0340,9,3,0.22970000000000002,0.099,0
V0340,9,2,0.1799,-0.067,0
V0340,9,1,0.13130000000000003,-0.229,0
V0340,9,0,0.12560000000000002,-0.248,0
V0340,11,7,0.1361,-0.213,0
V0340,11,6,0.1907,-0.031,0
V0340,11,5,0.22970000000000002,0.099,0
V0340,11,4,0.1799,-0.067,0
V0340,11,3,0.13130000000000003,-0.229,0
V0340,11,2,0.12560000000000002,-0.248,0
V0340,11,1,0.15080000000000002,-0.164,0
V0340,11,0,0.1406,-0.198,0
V0340,16,7,0.12560000000000002,-0.248,0
V0340,16,6,0.15080000000000002,-0.164,0
V0340,16,5,0.1406,-0.198,0
V0340,16,4,0.1544,-0.152,0
V0340,16,3,0.07430000000000003,-0.419,0
V0340,16,2,0.1178,-0.274,0
V0340,16,1,0.11150000000000002,-0.295,0
V0340,16,0,0.06770000000000001,-0.441,0
V0340,20,7,0.07430000000000003,-0.419,0
V0340,20,6,0.1178,-0.274,0
V0340,20,5,0.11150000000000002,-0.295,0
V0340,20,4,0.06770000000000001,-0.441,0
V0340,20,3,0.1208,-0.264,0
V0340,20,2,0.11570000000000001,-0.281,0
V0340,20,1,0.1199,-0.267,0
V0340,20,0,0.4637,-0.121,1
V0340,23,7,0.06770000000000001,-0.441,0
V0340,23,6,0.1208,-0.264,0
V0340,23,5,0.11570000000000001,-0.281,0
V0340,23,4,0.1199,-0.267,0
V0340,23,3,0.4637,-0.121,1
V0340,23,2,0.12350000000000001,-0.255,0
V0340,23,1,0.1208,-0.264,0
V0340,23,0,0.07340000000000002,-0.422,0
V0342,5,4,0.1766,-0.078,0
V0342,5,3,0.18050000000000002,-0.065,0
V0342,5,2,0.05720000000000003,-0.476,0
V0342,5,1,0.10970000000000002,-0.301,0
V0342,5,0,0.3734,-0.422,1
V0344,4,3,0.2243,0.081,0
V0344,4,2,0.1499,-0.167,0
V0344,4,1,0.1706,-0.098,0
V0344,4,0,0.2174,0.058,0
V0344,22,7,0.1763,-0.079,0
V0344,22,6,0.13040000000000002,-0.232,0
V0344,22,5,0.12380000000000001,-0.254,0
V0344,22,4,0.1346,-0.218,0
V0344,22,3,0.416,-0.28,1
V0344,22,2,0.11750000000000001,-0.275,0
V0344,22,1,0.16490000000000002,-0.117,0
V0344,22,0,0.12980000000000003,-0.234,0
V0347,4,3,0.1193,-0.269,0
V0347,4,2,0.10640000000000001,-0.312,0
V0347,4,1,0.14930000000000002,-0.169,0
V0347,4,0,0.1481,-0.173,0
V0347,5,4,0.1193,-0.269,0
V0347,5,3,0.10640000000000001,-0.312,0
V0347,5,2,0.14930000000000002,-0.169,0
V0347,5,1,0.1481,-0.173,0
V0347,5,0,0.1721,-0.093,0
V0348,8,7,0.09110000000000001,-0.363,0
V0348,8,6,0.15530000000000002,-0.149,0
V0348,8,5,0.08030000000000001,-0.399,0
V0348,8,4,0.14420000000000002,-0.186,0
V0348,8,3,0.08720000000000001,-0.376,0
V0348,8,2,0.14750000000000002,-0.175,0
V0348,8,1,0.1784,-0.072,0
V0348,8,0,0.07730000000000002,-0.409,0
V0348,16,7,0.09290000000000002,-0.357,0
V0348,16,6,0.10160000000000001,-0.328,0
V0348,16,5,0.10460000000000001,-0.318,0
V0348,16,4,0.07730000000000002,-0.409,0
V0348,16,3,0.04670000000000002,-0.511,0
V0348,16,2,0.0,-0.675,0
V0348,16,1,0.042800000000000005,-0.524,0
V0348,16,0,0.03950000000000001,-0.535,0
V0348,18,7,0.10460000000000001,-0.318,0
V0348,18,6,0.07730000000000002,-0.409,0
V0348,18,5,0.04670000000000002,-0.511,0
V0348,18,4,0.0,-0.675,0
V0348,18,3,0.042800000000000005,-0.524,0
V0348,18,2,0.03950000000000001,-0.535,0
V0348,18,1,0.0,-0.73,0
V0348,18,0,0.012800000000000006,-0.624,0
V0348,21,7,0.0,-0.675,0
V0348,21,6,0.042800000000000005,-0.524,0
V0348,21,5,0.03950000000000001,-0.535,0
V0348,21,4,0.0,-0.73,0
V0348,21,3,0.012800000000000006,-0.624,0
V0348,21,2,0.0,-0.708,0
V0348,21,1,0.0,-0.74,0
V0348,21,0,0.0,-0.748,0
V0350,19,7,0.2519,0.173,0
V0350,19,6,0.1622,-0.126,0
V0350,19,5,0.19940000000000002,-0.002,0
V0350,19,4,0.16970000000000002,-0.101,0
V0350,19,3,0.18830000000000002,-0.039,0
V0350,19,2,0.2324,0.108,0
V0350,19,1,0.2324,0.108,0
V0350,19,0,0.16820000000000002,-0.106,0
V0351,11,7,0.23720000000000002,0.124,0
V0351,11,6,0.2858,0.286,0
V0351,11,5,0.21380000000000002,0.046,0
V0351,11,4,0.22910000000000003,0.097,0
V0351,11,3,0.20270000000000002,0.009,0
V0351,11,2,0.2414,0.138,0
V0351,11,1,0.22190000000000001,0.073,0
V0351,11,0,0.17120000000000002,-0.096,0
V0352,13,7,0.194,-0.02,0
V0352,13,6,0.1376,-0.208,0
V0352,13,5,0.1628,-0.124,0
V0352,13,4,0.1625,-0.125,0
V0352,13,3,0.1943,-0.019,0
V0352,13,2,0.1622,-0.126,0
V0352,13,1,0.10970000000000002,-0.301,0
V0352,13,0,0.16340000000000002,-0.122,0
V0352,15,7,0.1628,-0.124,0
V0352,15,6,0.1625,-0.125,0
V0352,15,5,0.1943,-0.019,0
V0352,15,4,0.1622,-0.126,0
V0352,15,3,0.10970000000000002,-0.301,0
V0352,15,2,0.16340000000000002,-0.122,0
V0352,15,1,0.4139,-0.287,1
V0352,15,0,0.11180000000000002,-0.294,0
V0352,21,7,0.4139,-0.287,1
V0352,21,6,0.11180000000000002,-0.294,0
V0352,21,5,0.16760000000000003,-0.108,0
